ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
9316,,Basic,Together,,0,0,02-11-2013,29,2.0,0.0,7.0,3,7,10,1,,0,3,6,0,0,0,0,0,0,3,11,0
6379,1949.0,Master,Widow,,1,1,29-05-2013,3,67.0,1.0,,0,2,31,3,,2,2,7,0,0,0,0,0,0,3,11,1
9239,1961.0,Master,Married,,0,2,26-07-2013,94,,,,3,3,6,1,2.0,1,4,3,0,0,0,0,0,0,3,11,0
8315,,Graduation,Single,34824.0,0,0,26-03-2014,65,,2.0,,2,0,4,1,1.0,0,2,6,0,0,0,0,0,0,3,11,0
2868,1949.0,PhD,Single,26518.0,1,1,08-04-2013,33,20.0,1.0,28.0,3,3,2,3,2.0,0,3,8,0,0,0,0,0,0,3,11,1
10888,,Graduation,Single,45938.0,0,0,03-11-2013,46,273.0,,,62,83,29,2,8.0,4,6,6,0,0,0,0,0,0,3,11,0
1277,1960.0,Graduation,Together,78468.0,0,0,09-04-2014,29,434.0,,388.0,104,22,34,1,,7,10,4,0,0,0,1,0,0,3,11,0
9977,1973.0,Graduation,Divorced,,0,1,17-09-2013,99,,,,33,26,34,3,9.0,3,5,4,0,0,0,0,0,0,3,11,0
10196,1978.0,Graduation,Married,,2,0,12-03-2014,26,212.0,,177.0,15,64,23,2,,2,8,4,0,0,0,0,0,0,3,11,0
6384,1978.0,Graduation,Divorced,71022.0,0,1,11-02-2014,30,909.0,12.0,278.0,0,12,242,3,5.0,2,11,8,1,0,0,0,0,0,3,11,0
8029,1988.0,Master,Single,90247.0,0,0,29-04-2014,27,,32.0,,21,16,16,1,3.0,4,7,1,0,1,1,1,0,0,3,11,1
968,,Master,Divorced,,1,0,26-12-2013,24,,,21.0,16,14,5,3,,1,4,7,0,0,0,0,0,0,3,11,0
6988,,Graduation,Married,,1,0,10-01-2013,93,,,455.0,52,107,93,2,8.0,4,8,4,1,0,1,0,0,0,3,11,0
4472,,PhD,Divorced,,1,0,27-06-2014,34,,0.0,,6,2,18,1,1.0,1,3,2,0,0,0,0,0,0,3,11,0
6991,1951.0,Graduation,Divorced,,0,1,10-04-2013,88,,6.0,42.0,16,6,30,2,,3,6,8,0,0,0,0,0,0,3,11,0
3336,1948.0,PhD,Together,66375.0,0,1,21-11-2013,96,712.0,,45.0,0,0,191,3,2.0,4,5,7,1,0,0,0,0,0,3,11,0
4301,1971.0,Master,Married,35178.0,1,0,10-01-2013,10,23.0,1.0,13.0,2,2,18,1,,1,2,7,1,0,0,0,0,0,3,11,1
1940,,Graduation,Married,,1,0,12-07-2013,26,1.0,3.0,,2,2,6,1,,0,2,8,0,0,0,0,0,0,3,11,0
1272,,Master,Single,55250.0,0,1,21-10-2012,49,664.0,58.0,83.0,32,0,66,4,7.0,5,10,5,0,0,0,0,0,0,3,11,0
1388,1975.0,Graduation,Single,,1,0,20-02-2013,11,,10.0,21.0,19,14,42,2,,1,3,6,0,0,0,0,0,0,3,11,0
1044,,Graduation,Together,58398.0,0,0,14-05-2013,44,299.0,,201.0,21,21,49,3,5.0,4,8,4,0,0,0,0,0,0,3,11,0
6969,1982.0,Graduation,Together,50272.0,1,0,07-08-2013,75,,,66.0,43,8,4,3,,1,5,7,0,0,0,0,0,0,3,11,0
10479,,PhD,Married,,0,0,07-12-2012,64,,,294.0,121,160,147,1,3.0,2,5,1,0,0,0,0,0,0,3,11,0
3619,,2n Cycle,Divorced,87305.0,0,0,23-09-2012,19,345.0,25.0,501.0,63,138,80,1,,3,8,2,0,0,1,0,0,0,3,11,1
1715,,Graduation,Together,25851.0,1,0,11-02-2013,45,9.0,4.0,,7,5,5,2,,0,3,7,0,0,0,0,0,0,3,11,0
10159,,Graduation,Divorced,58710.0,0,1,31-03-2013,77,440.0,,368.0,0,122,174,6,11.0,5,9,6,0,0,0,0,0,0,3,11,0
1463,,Graduation,Single,,1,1,29-03-2014,9,8.0,2.0,,3,0,3,1,,0,2,7,0,0,0,0,0,0,3,11,0
5114,,Master,Married,,0,1,19-12-2012,1,670.0,,249.0,0,28,9,2,,4,5,4,0,0,0,0,0,0,3,11,0
4990,,Graduation,Married,,0,0,02-05-2013,90,524.0,,,28,28,155,1,,1,8,7,0,0,0,0,0,0,3,11,0
4329,,PhD,Married,,1,0,23-05-2014,43,,0.0,6.0,2,1,1,2,1.0,0,3,7,0,0,0,0,0,0,3,11,0
10936,1965.0,Graduation,Married,72190.0,0,0,13-02-2013,79,,166.0,,172,166,249,1,5.0,6,4,3,0,0,0,0,0,0,3,11,0
4692,1976.0,Graduation,Married,7500.0,1,0,01-08-2012,19,7.0,0.0,,13,7,32,5,4.0,1,2,9,1,0,0,0,0,0,3,11,1
7212,1966.0,Graduation,Married,44794.0,0,1,08-06-2014,99,54.0,,7.0,0,0,4,1,2.0,0,3,6,0,0,0,0,0,0,3,11,0
6086,1955.0,Graduation,Married,80395.0,0,0,23-11-2013,62,,25.0,,80,76,48,1,6.0,5,12,2,0,0,0,1,0,0,3,11,0
437,1976.0,Master,Divorced,,0,0,25-01-2014,41,294.0,142.0,,164,58,151,1,,8,11,1,0,0,0,0,0,0,3,11,0
11171,,Master,Married,56962.0,2,1,11-10-2013,60,,3.0,77.0,10,3,26,7,,3,5,7,0,0,0,0,0,0,3,11,0
11101,1991.0,Graduation,Together,,0,0,15-04-2013,17,,22.0,132.0,59,28,183,1,11.0,6,8,4,0,0,1,0,0,0,3,11,0
5329,,PhD,Divorced,,1,1,27-09-2013,24,,,3.0,0,0,0,1,0.0,0,3,5,0,0,0,0,0,0,3,11,0
610,,PhD,Together,53593.0,1,1,07-08-2012,60,349.0,4.0,,6,0,43,8,7.0,2,6,8,0,0,0,0,0,0,3,11,0
9384,,Graduation,Married,66373.0,1,1,12-06-2013,57,328.0,,,12,24,109,7,4.0,2,10,3,0,0,0,0,0,0,3,11,0
5956,,PhD,Divorced,,1,2,16-10-2013,74,,,99.0,7,2,30,5,6.0,1,4,8,0,0,0,0,0,0,3,11,0
10430,,Graduation,Divorced,89694.0,1,1,09-10-2013,22,1126.0,28.0,211.0,37,28,42,3,,3,4,5,0,1,1,1,0,0,3,11,0
7875,,Graduation,Married,72025.0,0,0,29-04-2014,46,,,617.0,43,50,0,1,,8,13,2,0,1,1,1,0,0,3,11,1
7072,,Graduation,Married,,0,1,29-03-2013,69,,,341.0,177,136,170,2,8.0,5,4,4,0,0,0,0,0,0,3,11,0
6255,,Master,Together,70545.0,0,1,03-06-2014,29,138.0,39.0,63.0,55,18,21,1,,1,7,2,0,0,0,0,0,0,3,11,0
6516,,Basic,Married,17487.0,1,0,18-03-2013,37,0.0,,1.0,7,4,6,1,1.0,0,2,7,0,0,0,0,0,0,3,11,0
5564,1969.0,Graduation,Together,62882.0,0,1,09-08-2012,26,,133.0,,78,24,97,2,7.0,5,6,4,0,0,0,0,0,0,3,11,0
5682,,PhD,Single,64108.0,0,1,23-03-2013,8,,10.0,,13,21,21,4,6.0,9,11,5,0,0,0,0,0,0,3,11,0
7458,1956.0,Master,Together,,1,1,06-03-2013,26,39.0,,25.0,4,3,24,2,,0,3,8,0,0,0,0,0,0,3,11,0
5237,1950.0,PhD,Single,,1,2,01-01-2014,79,,1.0,21.0,3,0,10,3,2.0,1,3,5,0,0,0,0,0,0,3,11,0
7761,1978.0,2n Cycle,Together,,1,0,01-08-2013,71,,,,13,8,40,2,3.0,0,4,6,0,0,0,0,0,0,3,11,0
5278,,Graduation,Married,,0,0,25-01-2014,83,,26.0,,138,31,40,1,6.0,9,5,3,0,0,0,1,0,0,3,11,0
3560,,Graduation,Together,,0,0,12-05-2013,57,,31.0,345.0,75,31,191,1,,4,11,1,0,0,1,0,0,0,3,11,0
7235,,2n Cycle,Married,,1,0,09-12-2013,37,,5.0,12.0,4,8,7,3,2.0,0,4,5,0,0,0,0,0,0,3,11,0
10548,,Graduation,Single,71163.0,0,0,09-03-2014,30,,,,138,106,44,1,,8,12,1,0,0,0,0,0,0,3,11,0
2281,1970.0,Graduation,Single,,1,0,15-09-2013,34,4.0,,7.0,0,3,11,1,,0,2,7,1,0,0,0,0,0,3,11,0
4073,,2n Cycle,Married,63564.0,0,0,29-01-2014,0,,80.0,,15,34,65,1,,10,7,6,1,0,0,0,0,0,3,11,1
6974,,PhD,Together,83443.0,0,0,31-12-2013,89,518.0,42.0,742.0,55,56,84,1,6.0,10,5,2,0,0,0,0,0,0,3,11,0
7938,,PhD,Together,51518.0,0,1,03-10-2013,92,350.0,8.0,,17,4,4,2,,2,10,3,0,0,0,0,0,0,3,11,0
7094,1975.0,Graduation,Widow,,0,1,25-12-2013,87,,,213.0,104,98,151,1,,4,13,4,0,0,0,0,0,0,3,11,0
3667,,Graduation,Married,80952.0,0,0,28-02-2013,20,778.0,178.0,689.0,41,27,44,1,,5,11,8,0,1,1,1,0,0,3,11,1
7723,,Graduation,Together,75507.0,0,0,02-05-2014,56,,,,104,80,80,1,8.0,6,6,3,0,0,0,0,0,0,3,11,0
3870,,2n Cycle,Together,,0,0,09-02-2013,28,,35.0,,93,116,89,1,,3,13,4,0,0,0,0,0,0,3,11,0
4012,1972.0,PhD,Together,,0,1,11-08-2012,55,,,375.0,16,12,12,5,7.0,6,5,6,0,0,0,0,0,0,3,11,1
5909,,Graduation,Married,,0,1,19-09-2013,25,895.0,10.0,,13,0,152,5,3.0,4,8,8,0,0,0,0,0,0,3,11,0
10470,1979.0,Master,Married,40662.0,1,0,15-03-2013,0,40.0,,23.0,0,4,23,2,,1,3,4,0,0,0,0,0,0,3,11,0
6488,,PhD,Married,,0,1,06-04-2014,86,,0.0,,0,0,16,1,,2,2,5,0,0,0,0,0,0,3,11,0
10270,,2n Cycle,Married,35523.0,1,0,03-10-2013,8,11.0,,22.0,12,5,11,2,3.0,0,3,7,0,0,0,0,0,0,3,11,0
6887,1967.0,Graduation,Single,79146.0,1,1,24-04-2014,33,245.0,,,21,43,16,2,8.0,1,8,6,0,0,0,0,0,0,3,11,0
6406,1988.0,Master,Married,78285.0,0,0,28-10-2013,13,647.0,107.0,391.0,175,67,40,1,6.0,4,10,3,0,0,0,0,0,0,3,11,0
7573,,PhD,Single,31626.0,1,0,10-05-2013,12,,,,2,1,34,1,,1,2,7,1,0,0,0,0,0,3,11,1
4508,,Graduation,Single,,0,0,22-05-2014,92,,,305.0,46,17,227,1,2.0,11,5,1,0,0,0,0,0,0,3,11,0
221,1955.0,Graduation,Married,,0,1,27-04-2013,90,138.0,,,4,0,59,3,3.0,2,4,6,0,0,0,0,0,0,3,11,0
5331,1977.0,Graduation,Married,74985.0,0,0,11-09-2012,8,,,,247,0,86,1,,6,7,2,0,0,0,0,0,0,3,11,0
1911,1987.0,Graduation,Together,,0,0,05-09-2012,6,,97.0,291.0,127,133,121,1,11.0,5,12,6,0,0,0,0,0,0,3,11,0
20,,2n Cycle,Married,46891.0,0,1,01-09-2013,91,43.0,,23.0,29,15,61,1,,1,4,4,0,0,0,0,0,0,3,11,0
8786,1956.0,Master,Married,62058.0,0,1,26-05-2013,52,,7.0,74.0,10,0,58,4,,1,7,6,0,0,0,0,0,0,3,11,0
10582,1979.0,Graduation,Married,72063.0,0,1,03-07-2013,3,180.0,,,76,32,90,2,5.0,2,12,2,0,0,0,0,0,0,3,11,0
1915,1951.0,PhD,Married,,0,0,12-12-2013,57,,115.0,,150,0,205,1,,5,6,3,0,0,0,0,0,0,3,11,0
8897,1965.0,Graduation,Single,,1,1,24-04-2013,9,,,,28,26,112,8,,3,7,8,0,0,0,0,0,0,3,11,1
2371,1972.0,Graduation,Married,33622.0,1,1,13-04-2013,22,39.0,1.0,22.0,3,4,12,3,,0,4,7,0,0,0,0,0,0,3,11,0
4303,1957.0,PhD,Together,,0,1,08-12-2012,76,,,,2,2,12,0,,0,1,20,0,0,0,0,0,0,3,11,0
6825,1953.0,Graduation,Together,41452.0,1,1,06-03-2013,86,,0.0,,0,0,0,1,,0,2,7,0,0,0,0,0,0,3,11,0
1072,,PhD,Single,40760.0,0,1,30-08-2013,64,70.0,0.0,,0,0,6,2,,1,3,6,0,0,0,0,0,0,3,11,0
4964,,PhD,Together,,0,0,26-01-2014,90,680.0,11.0,392.0,75,0,0,1,,11,4,1,0,0,0,0,0,0,3,11,0
2461,1955.0,Master,Single,51124.0,1,1,18-12-2013,79,26.0,,,0,1,4,2,,0,3,3,0,0,0,0,0,0,3,11,0
10736,1971.0,Graduation,Single,72258.0,0,1,12-09-2013,28,522.0,0.0,,227,120,134,2,6.0,9,5,2,0,0,0,0,0,0,3,11,0
3194,1974.0,PhD,Single,,0,0,05-04-2014,86,412.0,,546.0,78,182,0,1,,4,10,1,0,0,0,0,0,0,3,11,0
10839,1976.0,Graduation,Together,,1,1,14-04-2014,42,,,5.0,8,0,5,2,,0,3,4,0,0,0,0,0,0,3,11,0
49,1970.0,Graduation,Single,,1,0,11-05-2014,39,2.0,3.0,6.0,4,1,9,1,1.0,1,2,7,0,0,0,0,0,0,3,11,0
4290,,Graduation,Married,30467.0,1,0,19-03-2014,8,1.0,,8.0,2,5,5,1,1.0,0,2,7,0,0,0,0,0,0,3,11,0
10219,,Graduation,Together,31590.0,1,0,18-06-2013,40,6.0,,,6,6,3,1,1.0,0,3,8,0,0,0,0,0,0,3,11,0
4211,1986.0,Basic,Married,,1,0,29-10-2012,5,,12.0,,3,16,17,2,2.0,0,3,7,0,0,0,0,0,0,3,11,0
1135,1960.0,Master,Together,,1,1,15-02-2014,96,,2.0,19.0,0,2,6,5,,0,4,7,0,0,0,0,0,0,3,11,0
6299,,PhD,Divorced,,0,1,02-01-2013,28,,48.0,,39,18,198,6,,8,4,7,1,0,0,0,0,0,3,11,1
10846,1978.0,Master,Married,,1,0,29-05-2014,22,327.0,,125.0,25,4,139,6,,1,8,7,1,0,0,0,0,0,3,11,0
347,1976.0,Graduation,Divorced,40780.0,0,1,08-09-2012,30,229.0,,71.0,13,3,34,4,,1,5,9,0,0,0,0,0,0,3,11,0
6543,,Master,Together,62847.0,0,0,15-01-2013,45,521.0,168.0,,80,76,61,1,3.0,6,4,2,0,0,0,0,0,0,3,11,0
10446,1957.0,PhD,Married,82017.0,0,0,07-11-2012,58,184.0,23.0,,30,23,23,1,,4,7,2,0,1,1,1,0,0,3,11,1
3479,1950.0,Graduation,Single,,0,0,19-07-2013,49,,,11.0,12,2,13,1,2.0,0,3,7,1,0,0,0,0,0,3,11,0
11075,,Graduation,Married,51267.0,1,1,29-10-2013,37,,,64.0,7,2,12,4,3.0,3,5,4,0,0,0,0,0,0,3,11,0
4442,,Graduation,Single,46524.0,0,1,05-04-2013,70,31.0,19.0,35.0,26,14,52,2,,1,5,3,0,0,0,0,0,0,3,11,0
199,,Master,Single,45183.0,0,0,20-01-2013,33,219.0,,,12,9,12,1,,1,7,7,0,1,0,0,0,0,3,11,0
6722,1954.0,PhD,Married,70421.0,0,1,28-06-2014,98,479.0,,,75,14,35,3,,3,7,6,0,0,0,0,0,0,3,11,0
796,,2n Cycle,Divorced,60161.0,0,1,23-10-2012,17,584.0,44.0,212.0,46,8,177,3,11.0,4,8,8,0,0,0,0,0,0,3,11,0
3749,,Graduation,Together,,0,0,02-03-2013,54,,,597.0,159,91,15,1,6.0,5,12,3,0,0,0,0,0,0,3,11,0
8523,1968.0,Graduation,Married,19329.0,1,0,14-12-2013,39,24.0,,16.0,12,2,5,3,4.0,0,3,8,0,0,0,0,0,0,3,11,0
310,,Master,Married,61872.0,0,1,13-12-2013,81,,5.0,,36,27,16,4,,4,9,4,0,0,0,0,0,0,3,11,0
8629,1956.0,Graduation,Widow,46984.0,1,1,26-03-2013,71,19.0,,10.0,2,1,8,1,1.0,0,3,5,0,0,0,0,0,0,3,11,0
236,,Graduation,Married,,1,1,19-01-2013,62,,23.0,29.0,29,14,47,3,2.0,1,4,6,0,0,0,0,0,0,3,11,0
9930,,PhD,Single,82716.0,0,0,05-11-2013,8,606.0,148.0,228.0,15,148,22,1,,8,13,2,0,0,0,0,0,0,3,11,0
3483,,Graduation,Married,48192.0,0,0,06-04-2013,76,1039.0,,204.0,153,58,29,3,,8,12,8,0,1,0,1,1,0,3,11,1
4599,,Master,Married,49681.0,0,2,04-11-2013,66,,0.0,,0,0,21,6,7.0,1,7,7,0,0,0,0,0,0,3,11,0
7326,,Master,Married,,0,1,23-03-2014,83,,,,2,7,0,1,,1,3,2,0,0,0,0,0,0,3,11,0
7352,,Graduation,Married,,0,1,21-10-2013,28,161.0,,,32,3,45,4,,4,6,3,0,0,0,0,0,0,3,11,0
2350,1972.0,Graduation,Married,,1,1,22-03-2013,87,623.0,53.0,178.0,23,17,133,7,,2,8,8,0,1,0,0,0,0,3,11,0
9145,,Graduation,Single,,0,1,06-04-2013,43,604.0,26.0,470.0,123,161,94,2,,9,6,2,0,0,0,0,0,0,3,11,0
2964,,Graduation,Married,,0,0,16-10-2013,0,3.0,,8.0,3,16,32,1,,1,2,6,0,0,0,0,0,0,3,11,0
5585,,Graduation,Single,21359.0,1,0,20-04-2013,1,,,,6,1,10,2,,0,3,8,0,0,0,0,0,0,3,11,1
9687,,Graduation,Single,,0,0,31-05-2014,1,,,,50,30,32,1,5.0,4,6,2,0,0,0,0,0,0,3,11,0
3732,1955.0,Master,Married,52750.0,0,1,04-02-2013,72,,0.0,,90,69,69,6,,7,9,4,0,0,0,0,0,0,3,11,0
6303,,PhD,Together,91820.0,0,0,23-11-2013,72,,,,76,161,30,0,5.0,5,12,1,0,0,0,0,0,0,3,11,0
11176,,PhD,Together,65968.0,0,1,12-05-2014,12,376.0,9.0,83.0,19,4,4,2,5.0,4,7,3,0,0,0,0,0,0,3,11,0
2986,1976.0,Graduation,Married,,1,1,12-03-2014,89,7.0,2.0,,2,1,4,1,,0,2,6,0,0,0,0,0,0,3,11,0
7462,,Graduation,Single,,0,0,24-11-2012,67,68.0,,,51,157,68,3,,2,4,9,0,0,0,0,0,0,3,11,0
3900,1972.0,Graduation,Married,,0,1,29-03-2014,54,642.0,,49.0,0,7,57,1,9.0,2,9,5,0,0,0,0,0,0,3,11,0
7034,1978.0,2n Cycle,Married,,1,0,01-09-2013,34,,7.0,,13,6,12,2,2.0,0,3,8,0,0,0,0,0,0,3,11,0
9493,1980.0,PhD,Single,76412.0,0,0,05-05-2013,15,840.0,53.0,804.0,23,71,17,1,5.0,4,8,3,0,0,1,1,0,0,3,11,1
1143,1972.0,Graduation,Married,22063.0,1,0,08-08-2013,43,7.0,10.0,,3,11,11,2,,0,3,7,0,0,0,0,0,0,3,11,0
1,,Graduation,Single,57091.0,0,0,15-06-2014,0,,,,7,0,37,1,7.0,3,7,5,0,0,0,0,1,0,3,11,1
3855,,Graduation,Married,22419.0,0,0,18-04-2013,74,,,,19,21,42,1,3.0,2,2,8,0,0,0,0,0,0,3,11,0
5536,,Graduation,Together,87771.0,0,1,22-05-2013,61,1492.0,38.0,287.0,50,57,33,1,,10,4,6,0,1,1,1,1,0,3,11,1
5989,,2n Cycle,Divorced,78353.0,0,1,16-04-2013,51,752.0,,476.0,39,153,34,1,,2,11,8,0,0,0,0,0,0,3,11,0
9499,,Graduation,Married,93404.0,1,2,07-05-2013,97,1279.0,,287.0,20,0,15,3,,4,7,5,0,1,1,0,0,0,3,11,0
6768,1962.0,Graduation,Divorced,37859.0,1,2,12-01-2013,75,,,,2,1,2,2,1.0,0,3,8,0,0,0,0,0,0,3,11,0
2150,,PhD,Widow,80995.0,0,1,11-05-2013,83,,,,73,56,56,1,8.0,9,4,4,0,0,0,0,0,0,3,11,0
6646,,Graduation,Together,,1,0,01-03-2014,23,3.0,,5.0,13,0,1,1,,0,3,6,0,0,0,0,0,0,3,11,0
4887,1976.0,PhD,Divorced,55412.0,1,1,22-11-2013,65,10.0,,28.0,11,1,8,1,2.0,0,3,5,0,0,0,0,0,0,3,11,0
8560,,Graduation,Single,,0,0,10-09-2012,94,351.0,16.0,156.0,7,5,145,1,6.0,4,7,6,0,0,0,0,0,0,3,11,0
3321,1967.0,PhD,Together,,0,2,05-05-2013,42,421.0,5.0,90.0,0,16,10,3,,3,7,5,0,0,0,0,0,0,3,11,0
11003,,2n Cycle,Together,25130.0,1,0,02-10-2013,10,,5.0,,0,18,18,2,,0,3,7,0,0,0,0,0,0,3,11,0
10402,1967.0,Graduation,Married,,1,1,14-02-2013,94,25.0,1.0,,2,1,1,2,,0,3,8,0,0,0,0,0,0,3,11,0
9904,1956.0,Graduation,Married,71391.0,0,1,29-03-2013,50,,123.0,274.0,46,123,141,5,6.0,5,12,3,0,0,0,0,0,0,3,11,0
6141,1972.0,Master,Single,,1,0,25-04-2013,46,,9.0,97.0,0,6,82,2,,1,5,7,0,0,0,0,0,0,3,11,0
5687,,Graduation,Divorced,81702.0,0,0,23-09-2012,98,563.0,50.0,774.0,28,31,187,1,7.0,7,12,3,0,0,0,0,0,0,3,11,0
10856,,2n Cycle,Single,,0,1,02-07-2013,42,31.0,0.0,6.0,0,1,8,1,1.0,0,3,6,0,0,0,0,0,0,3,11,0
5121,1977.0,Graduation,Single,,0,1,21-03-2014,30,,5.0,,7,17,171,2,7.0,6,5,5,1,0,0,0,0,0,3,11,0
4186,1950.0,Graduation,Together,,1,1,05-08-2013,11,18.0,6.0,,12,8,17,3,2.0,1,3,5,0,0,0,0,0,0,3,11,0
368,1974.0,Graduation,Married,,0,1,29-11-2012,61,,65.0,52.0,10,44,28,3,,2,6,5,0,0,0,0,0,0,3,11,0
3312,,Graduation,Single,34176.0,1,0,12-05-2014,12,,7.0,24.0,19,14,20,4,,0,4,6,0,0,0,0,0,0,3,11,0
11121,,Graduation,Married,19419.0,1,0,10-11-2012,76,2.0,,,16,3,7,4,4.0,0,3,9,0,0,0,0,0,0,3,11,0
5332,1960.0,2n Cycle,Married,82504.0,0,0,27-07-2013,2,362.0,50.0,,134,35,54,1,,6,7,1,0,0,0,0,0,0,3,11,0
5848,1970.0,Graduation,Together,,0,0,13-01-2014,43,,74.0,,97,55,130,1,,6,7,2,1,0,1,0,1,0,3,11,1
10343,1991.0,2n Cycle,Single,61618.0,0,0,29-09-2012,27,,,,0,45,205,2,3.0,6,8,3,0,0,0,0,0,0,3,11,0
5935,1956.0,Master,Single,55284.0,0,1,24-12-2012,60,,7.0,,0,7,63,3,7.0,5,8,5,0,0,0,0,0,0,3,11,0
2895,,Graduation,Single,49980.0,0,1,23-10-2013,79,104.0,1.0,54.0,13,9,14,2,3.0,1,5,5,0,0,0,0,0,0,3,11,0
10262,1980.0,Graduation,Married,,2,0,10-05-2013,96,,2.0,15.0,0,10,18,4,3.0,1,3,5,0,0,0,0,0,0,3,11,0
7848,,Graduation,Single,49166.0,0,1,13-06-2013,17,,,,7,0,110,2,5.0,3,3,6,0,0,0,0,0,0,3,11,0
9477,,PhD,Married,65324.0,0,1,11-01-2014,0,384.0,,102.0,21,32,5,3,,2,9,4,0,0,0,0,0,0,3,11,0
4856,1957.0,2n Cycle,Married,82347.0,0,0,06-11-2012,38,,54.0,,202,133,63,1,,7,10,3,1,0,0,1,0,0,3,11,0
7186,1966.0,PhD,Together,30843.0,1,1,26-05-2014,43,,0.0,2.0,0,0,9,2,,1,2,5,1,0,0,0,0,0,3,11,0
5794,1974.0,PhD,Married,46374.0,0,1,17-03-2014,1,408.0,0.0,,0,0,17,3,,1,7,8,0,1,0,1,0,0,3,11,1
1456,1979.0,Graduation,Single,,0,1,01-04-2013,25,265.0,199.0,,234,9,170,7,10.0,2,12,7,0,0,0,0,0,0,3,11,0
4877,,Master,Married,,0,1,04-03-2014,2,34.0,,,0,0,0,1,1.0,0,3,7,0,0,0,0,0,0,3,11,0
425,,Graduation,Married,,2,0,19-02-2013,66,374.0,,116.0,84,25,64,3,6.0,2,11,5,0,0,0,0,0,0,3,11,0
3007,1966.0,Graduation,Together,37758.0,1,1,04-10-2012,49,,2.0,10.0,0,0,1,2,,0,3,8,0,0,0,0,0,0,3,11,0
1031,1989.0,2n Cycle,Married,,0,0,05-05-2013,5,,20.0,350.0,29,30,33,1,,9,10,2,0,0,1,0,0,0,3,11,0
4297,,Graduation,Together,23228.0,1,0,26-01-2014,71,,,,6,1,0,2,,0,3,8,0,0,0,0,0,0,3,11,0
807,1969.0,Master,Together,,1,1,15-02-2014,35,167.0,2.0,89.0,0,0,34,6,,1,4,8,0,0,0,0,0,0,3,11,0
9553,,Graduation,Married,,0,0,09-01-2013,94,0.0,2.0,,4,1,5,1,,0,3,6,0,0,0,0,0,0,3,11,0
4271,,2n Cycle,Together,38683.0,1,0,04-10-2012,80,,35.0,,84,41,66,6,4.0,1,6,7,0,0,0,0,0,0,3,11,0
4120,1975.0,2n Cycle,Single,49514.0,1,0,17-12-2013,61,,,78.0,58,13,93,2,6.0,1,4,7,0,0,0,0,0,0,3,11,0
2036,1973.0,PhD,Together,,0,1,11-06-2013,29,,11.0,119.0,10,3,15,3,,2,8,4,0,0,0,0,0,0,3,11,0
115,1966.0,Master,Single,43456.0,0,1,26-03-2013,0,,,,25,7,7,3,5.0,1,8,5,0,0,0,0,0,0,3,11,0
4259,1986.0,Master,Single,,2,0,24-09-2013,80,,0.0,,0,0,0,1,1.0,0,2,7,0,0,0,0,0,0,3,11,0
8687,,Graduation,Together,53172.0,0,1,06-05-2013,54,,62.0,90.0,68,20,125,3,,3,8,3,0,0,0,0,0,0,3,11,0
2447,,Graduation,Together,,1,0,17-10-2012,71,4.0,,15.0,19,7,12,2,2.0,0,3,7,0,0,0,0,0,0,3,11,0
10140,1983.0,PhD,Together,70123.0,0,0,28-09-2013,27,1308.0,0.0,396.0,23,0,0,1,,7,4,3,0,1,0,0,1,0,3,11,0
9353,,Graduation,Single,62450.0,0,1,06-01-2014,61,515.0,,267.0,62,66,38,2,5.0,5,4,3,0,1,0,0,0,0,3,11,0
3623,,Graduation,Together,21675.0,1,0,11-06-2014,55,,0.0,16.0,17,4,4,3,,0,3,7,0,0,0,0,0,0,3,11,0
738,1981.0,2n Cycle,Single,,1,1,04-04-2014,35,,13.0,57.0,24,15,25,4,3.0,1,4,7,0,0,0,0,0,0,3,11,0
7631,1978.0,Master,Together,,1,0,06-10-2013,34,562.0,,168.0,43,16,142,1,5.0,7,10,3,0,0,0,0,0,0,3,11,0
4789,1953.0,Graduation,Together,80812.0,0,0,17-09-2013,95,769.0,,,210,143,33,1,4.0,8,5,2,1,0,1,1,0,0,3,11,0
773,1971.0,Master,Divorced,42835.0,1,1,30-06-2013,64,379.0,,,12,9,98,7,6.0,6,4,6,0,0,0,0,0,0,3,11,0
10602,,Graduation,Married,39922.0,1,0,14-02-2013,30,29.0,12.0,59.0,19,1,36,2,,0,4,8,0,0,0,0,0,0,3,11,0
1446,,Master,Single,86424.0,0,0,05-04-2014,12,,,,89,45,68,1,6.0,9,12,1,0,0,0,0,0,0,3,11,0
3270,,2n Cycle,Together,,1,0,17-01-2013,96,12.0,,,30,18,7,4,,1,3,9,0,0,0,0,0,0,3,11,0
8443,1972.0,Graduation,Single,24762.0,1,0,10-02-2014,16,6.0,10.0,12.0,3,15,40,3,,1,2,8,1,0,0,0,0,0,3,11,1
9653,,Graduation,Married,,0,1,16-10-2012,16,27.0,1.0,14.0,4,1,21,2,,0,3,8,0,0,0,0,0,0,3,11,0
8916,1975.0,Graduation,Divorced,36627.0,2,0,23-07-2013,78,9.0,1.0,,0,0,1,1,,0,3,5,0,0,0,0,0,0,3,11,0
